ticker,expiration,K,option_type,bid_price,ask_price,option_price,volume,open_interest,r,S,sigma,q,current_price,total_divs,S_no_dividend,T,pomer_K_S,option_style
^VIX,2026-02-11,80,Call,0,0.25,0.09,20,30,0.0382692509855453,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.0424868282402529,4.9720322710583025,European
^VIX,2026-02-11,85,Call,0,0.22,0.05,10,212,0.0382692509855453,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.0424868282402529,5.282784287999446,European
^VIX,2026-02-11,95,Call,0,0.19,0.01,NA,60,0.0382692509855453,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.0424868282402529,5.904288321881734,European
^VIX,2026-02-11,100,Call,0,0.17,0.04,NA,1,0.0382692509855453,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.0424868282402529,6.215040338822877,European
^VIX,2026-02-11,100,Put,77.45,86.45,82.08,189,209,0.0382692509855453,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.0424868282402529,6.215040338822877,European
^VIX,2026-02-18,10,Call,8.3,8.45,8,7,4748,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,0.6215040338822878,European
^VIX,2026-02-18,10,Put,0,0,0.01,8,133,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,0.6215040338822878,European
^VIX,2026-02-18,10.5,Call,7.85,8,9.05,1,16,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,0.6525792355764022,European
^VIX,2026-02-18,10.5,Put,0,0,0.01,1,22,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,0.6525792355764022,European
^VIX,2026-02-18,11,Call,7.35,7.5,7.1,50,152,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,0.6836544372705166,European
^VIX,2026-02-18,11,Put,0,0.03,0.03,1,24,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,0.6836544372705166,European
^VIX,2026-02-18,11.5,Call,6.8,7,6.6,50,733,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,0.7147296389646309,European
^VIX,2026-02-18,11.5,Put,0,0.03,0.01,33,70,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,0.7147296389646309,European
^VIX,2026-02-18,12,Call,6.25,6.45,5.8,5,2601,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,0.7458048406587453,European
^VIX,2026-02-18,12,Put,0,0,0.01,10,591,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,0.7458048406587453,European
^VIX,2026-02-18,12.5,Call,5.8,5.95,5.85,2,91,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,0.7768800423528597,European
^VIX,2026-02-18,12.5,Put,0,0.03,0.01,150,605,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,0.7768800423528597,European
^VIX,2026-02-18,13,Call,5.25,5.45,5.06,4,2228,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,0.8079552440469742,European
^VIX,2026-02-18,13,Put,0,0.03,0.01,1006,17484,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,0.8079552440469742,European
^VIX,2026-02-18,13.5,Call,4.75,4.95,4.75,12,379,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,0.8390304457410885,European
^VIX,2026-02-18,13.5,Put,0,0.04,0.02,9,1985,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,0.8390304457410885,European
^VIX,2026-02-18,14,Call,4.35,4.5,4.32,91,3434,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,0.8701056474352029,European
^VIX,2026-02-18,14,Put,0,0.05,0.05,1,13229,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,0.8701056474352029,European
^VIX,2026-02-18,14.5,Call,3.9,4.05,4,50,1272,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,0.9011808491293173,European
^VIX,2026-02-18,14.5,Put,0.04,0.07,0.04,266,81292,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,0.9011808491293173,European
^VIX,2026-02-18,15,Call,3.45,3.6,3.35,492,5069,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,0.9322560508234317,European
^VIX,2026-02-18,15,Put,0.07,0.13,0.08,10,128254,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,0.9322560508234317,European
^VIX,2026-02-18,15.5,Call,2.98,3.15,3.11,511,1146,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,0.963331252517546,European
^VIX,2026-02-18,15.5,Put,0.15,0.22,0.23,18078,61943,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,0.963331252517546,European
^VIX,2026-02-18,16,Call,2.64,2.78,2.99,20,10985,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,0.9944064542116604,European
^VIX,2026-02-18,16,Put,0.3,0.39,0.35,1,180279,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,0.9944064542116604,European
^VIX,2026-02-18,16.5,Call,2.41,2.55,2.41,256,1755,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,1.025481655905775,European
^VIX,2026-02-18,16.5,Put,0.51,0.6,0.55,1,66528,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,1.025481655905775,European
^VIX,2026-02-18,17,Call,2.17,2.31,2.59,1,26134,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,1.0565568575998892,European
^VIX,2026-02-18,17,Put,0.76,0.86,0.8,5,109599,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,1.0565568575998892,European
^VIX,2026-02-18,17.5,Call,1.93,2.06,2.08,796,3079,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,1.0876320592940036,European
^VIX,2026-02-18,17.5,Put,1.08,1.18,1.09,1,39009,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,1.0876320592940036,European
^VIX,2026-02-18,18,Call,1.76,1.89,1.87,12477,55826,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,1.118707260988118,European
^VIX,2026-02-18,18,Put,1.41,1.52,1.42,5,138625,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,1.118707260988118,European
^VIX,2026-02-18,18.5,Call,1.62,1.75,1.56,1800,66729,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,1.1497824626822324,European
^VIX,2026-02-18,18.5,Put,1.77,1.88,1.84,328,79860,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,1.1497824626822324,European
^VIX,2026-02-18,19,Call,1.51,1.64,1.57,1185,74390,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,1.1808576643763469,European
^VIX,2026-02-18,19,Put,2.14,2.25,2.17,966,80135,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,1.1808576643763469,European
^VIX,2026-02-18,19.5,Call,1.41,1.53,1.47,3294,30536,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,1.2119328660704611,European
^VIX,2026-02-18,19.5,Put,2.54,2.65,2.72,6207,24604,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,1.2119328660704611,European
^VIX,2026-02-18,20,Call,1.32,1.44,1.5,85,169059,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,1.2430080677645756,European
^VIX,2026-02-18,20,Put,2.91,3.05,2.87,4,75189,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,1.2430080677645756,European
^VIX,2026-02-18,20.5,Call,1.23,1.34,1.26,4402,18719,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,1.2740832694586899,European
^VIX,2026-02-18,20.5,Put,3.35,3.5,3.43,4,16005,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,1.2740832694586899,European
^VIX,2026-02-18,21,Call,1.18,1.29,1.2,11150,56437,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,1.3051584711528044,European
^VIX,2026-02-18,21,Put,3.7,3.9,4,512,19691,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,1.3051584711528044,European
^VIX,2026-02-18,21.5,Call,1.07,1.19,1.12,163,31825,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,1.3362336728469186,European
^VIX,2026-02-18,21.5,Put,4.2,4.35,4.49,2,699,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,1.3362336728469186,European
^VIX,2026-02-18,22,Call,1.02,1.13,1.13,8234,173321,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,1.3673088745410331,European
^VIX,2026-02-18,22,Put,4.6,4.8,5,20,25100,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,1.3673088745410331,European
^VIX,2026-02-18,22.5,Call,0.97,1.07,1.01,198,6589,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,1.3983840762351476,European
^VIX,2026-02-18,22.5,Put,5,5.2,5.35,20,202,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,1.3983840762351476,European
^VIX,2026-02-18,23,Call,0.94,1.05,1.16,2,116955,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,1.4294592779292619,European
^VIX,2026-02-18,23,Put,5.45,5.65,5.57,17,9356,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,1.4294592779292619,European
^VIX,2026-02-18,23.5,Call,0.88,0.97,1.13,25,14364,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,1.4605344796233763,European
^VIX,2026-02-18,23.5,Put,5.9,6.1,6.38,3,934,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,1.4605344796233763,European
^VIX,2026-02-18,24,Call,0.84,0.93,0.93,2067,88046,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,1.4916096813174906,European
^VIX,2026-02-18,24,Put,6.4,6.6,6.67,20,2541,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,1.4916096813174906,European
^VIX,2026-02-18,24.5,Call,0.8,0.9,0.85,1157,13309,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,1.522684883011605,European
^VIX,2026-02-18,24.5,Put,6.9,7.05,7.1,2,147,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,1.522684883011605,European
^VIX,2026-02-18,25,Call,0.77,0.87,0.9,10,325307,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,1.5537600847057194,European
^VIX,2026-02-18,25,Put,7.35,7.5,7.62,21,4125,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,1.5537600847057194,European
^VIX,2026-02-18,26,Call,0.73,0.81,0.7,9078,63728,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,1.6159104880939483,European
^VIX,2026-02-18,26,Put,8.2,8.4,8.64,2,2118,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,1.6159104880939483,European
^VIX,2026-02-18,27,Call,0.66,0.75,0.75,5416,52008,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,1.678060891482177,European
^VIX,2026-02-18,27,Put,9.2,9.4,9.7,30,2289,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,1.678060891482177,European
^VIX,2026-02-18,28,Call,0.6,0.69,0.65,4471,104556,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,1.7402112948704058,European
^VIX,2026-02-18,28,Put,10.1,10.3,10.35,1,863,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,1.7402112948704058,European
^VIX,2026-02-18,29,Call,0.56,0.65,0.56,1457,112623,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,1.8023616982586346,European
^VIX,2026-02-18,29,Put,11.05,11.25,11.39,200,208,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,1.8023616982586346,European
^VIX,2026-02-18,30,Call,0.53,0.62,0.6,15556,148211,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,1.8645121016468633,European
^VIX,2026-02-18,30,Put,12.05,12.2,12.4,7,5920,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,1.8645121016468633,European
^VIX,2026-02-18,31,Call,0.51,0.59,0.57,360,3257,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,1.926662505035092,European
^VIX,2026-02-18,31,Put,13,13.15,12.37,10,37,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,1.926662505035092,European
^VIX,2026-02-18,32,Call,0.48,0.56,0.54,5918,33039,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,1.9888129084233208,European
^VIX,2026-02-18,32,Put,13.95,14.15,12.42,33,138,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,1.9888129084233208,European
^VIX,2026-02-18,33,Call,0.45,0.53,0.51,651,5413,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,2.05096331181155,European
^VIX,2026-02-18,33,Put,14.9,15.1,15.37,74,135,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,2.05096331181155,European
^VIX,2026-02-18,34,Call,0.42,0.5,0.42,140,10008,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,2.1131137151997783,European
^VIX,2026-02-18,34,Put,15.95,16.15,15.55,NA,150,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,2.1131137151997783,European
^VIX,2026-02-18,35,Call,0.4,0.47,0.44,7878,333067,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,2.1752641185880073,European
^VIX,2026-02-18,35,Put,16.95,17.1,17,60,131,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,2.1752641185880073,European
^VIX,2026-02-18,36,Call,0.38,0.46,0.43,27,19847,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,2.237414521976236,European
^VIX,2026-02-18,36,Put,17.85,18.05,18.05,2,4046,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,2.237414521976236,European
^VIX,2026-02-18,37,Call,0.36,0.43,0.42,1350,47271,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,2.2995649253644648,European
^VIX,2026-02-18,37,Put,18.85,19,18.45,150,153,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,2.2995649253644648,European
^VIX,2026-02-18,38,Call,0.35,0.42,0.41,13,24999,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,2.3617153287526937,European
^VIX,2026-02-18,38,Put,19.85,20.05,19.32,NA,6,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,2.3617153287526937,European
^VIX,2026-02-18,39,Call,0.33,0.4,0.39,33,15766,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,2.4238657321409223,European
^VIX,2026-02-18,40,Call,0.32,0.39,0.38,6717,122874,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,2.4860161355291512,European
^VIX,2026-02-18,40,Put,21.85,22,22.1,203,455,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,2.4860161355291512,European
^VIX,2026-02-18,42.5,Call,0.28,0.35,0.35,16,57980,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,2.641392143999723,European
^VIX,2026-02-18,42.5,Put,24.3,24.45,23.35,2,5,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,2.641392143999723,European
^VIX,2026-02-18,45,Call,0.26,0.33,0.32,55,72936,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,2.796768152470295,European
^VIX,2026-02-18,45,Put,26.7,26.85,25.8,30,290,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,2.796768152470295,European
^VIX,2026-02-18,47.5,Call,0.23,0.3,0.3,7,190997,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,2.952144160940867,European
^VIX,2026-02-18,47.5,Put,29.5,29.5,27.26,1,170,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,2.952144160940867,European
^VIX,2026-02-18,50,Call,0.21,0.28,0.28,2532,167830,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,3.1075201694114387,European
^VIX,2026-02-18,50,Put,31.65,31.8,32.05,10,37,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,3.1075201694114387,European
^VIX,2026-02-18,55,Call,0.17,0.24,0.24,745,138538,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,3.4182721863525827,European
^VIX,2026-02-18,55,Put,36.85,36.95,33.9,1,0,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,3.4182721863525827,European
^VIX,2026-02-18,60,Call,0.14,0.22,0.21,621,121158,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,3.7290242032937266,European
^VIX,2026-02-18,60,Put,41.55,41.7,41.87,8,32,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,3.7290242032937266,European
^VIX,2026-02-18,65,Call,0.12,0.19,0.18,6126,71710,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,4.039776220234871,European
^VIX,2026-02-18,70,Call,0.1,0.17,0.14,42,104546,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,4.3505282371760146,European
^VIX,2026-02-18,70,Put,51.5,51.65,49.78,1,51,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,4.3505282371760146,European
^VIX,2026-02-18,75,Call,0.08,0.15,0.14,540,50692,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,4.661280254117158,European
^VIX,2026-02-18,80,Call,0.07,0.13,0.07,143,36399,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,4.9720322710583025,European
^VIX,2026-02-18,80,Put,61.5,61.7,61.65,10,11,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,4.9720322710583025,European
^VIX,2026-02-18,85,Call,0.06,0.12,0.06,2,46689,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,5.282784287999446,European
^VIX,2026-02-18,90,Call,0.04,0.11,0.05,268,9951,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,5.59353630494059,European
^VIX,2026-02-18,90,Put,71.45,71.65,71.8,10,25,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,5.59353630494059,European
^VIX,2026-02-18,95,Call,0.03,0.1,0.05,4,4830,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,5.904288321881734,European
^VIX,2026-02-18,100,Call,0.03,0.09,0.06,75,118657,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,6.215040338822877,European
^VIX,2026-02-18,100,Put,81.35,81.55,81.66,2,10,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,6.215040338822877,European
^VIX,2026-02-18,110,Call,0.02,0.08,0.03,107,6321,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,6.836544372705165,European
^VIX,2026-02-18,110,Put,91.25,91.5,90.46,10,21,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,6.836544372705165,European
^VIX,2026-02-18,120,Call,0.01,0.07,0.03,7,8894,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,7.458048406587453,European
^VIX,2026-02-18,120,Put,97.25,97.85,95.45,NA,1,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,7.458048406587453,European
^VIX,2026-02-18,130,Call,0,0.06,0.04,4,5919,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,8.079552440469742,European
^VIX,2026-02-18,140,Call,0,0.06,0.04,1,10545,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,8.7010564743520291,European
^VIX,2026-02-18,140,Put,114.5,115.4,114.82,20,0,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,8.7010564743520291,European
^VIX,2026-02-18,150,Call,0,0.06,0.05,20,197,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,9.322560508234316,European
^VIX,2026-02-18,150,Put,0,0,124.75,1,1,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,9.322560508234316,European
^VIX,2026-02-18,160,Call,0,0.05,0.03,1,72,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,9.944064542116605,European
^VIX,2026-02-18,170,Call,0.07,0.15,0.13,1,3,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,10.565568575998892,European
^VIX,2026-02-18,170,Put,151,151.4,148,50,50,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,10.565568575998892,European
^VIX,2026-02-18,180,Put,161.1,161.4,161.18,3,354,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,11.18707260988118,European
^VIX,2026-02-18,190,Call,0,0.05,0.02,2,315,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,11.808576643763468,European
^VIX,2026-02-18,190,Put,171.1,171.3,168.35,NA,241,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,11.808576643763468,European
^VIX,2026-02-18,200,Call,0,0.04,0.03,2,1631,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,12.430080677645755,European
^VIX,2026-02-18,200,Put,181,181.2,181.45,2,322,0.0379932982917214,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.06107481559536354,12.430080677645755,European
^VIX,2026-02-25,10,Put,0,0,0.01,15,25,0.0377173455978975,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.07966280295047418,0.6215040338822878,European
^VIX,2026-02-25,13,Put,0,1.35,0.23,1,1,0.0377173455978975,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.07966280295047418,0.8079552440469742,European
^VIX,2026-02-25,14,Put,0,1.35,0.27,1,1,0.0377173455978975,16.09000015258789,1.3627813022009942,0,16.459999084472656,0,16.459999084472656,0.07966280295047418,0.8701056474352029,European
