ticker,expiration,K,option_type,bid_price,ask_price,option_price,volume,open_interest,r,S,sigma,T,user_bs,user_crr
AMD,2026-02-20,490,Call,0,0,0.02,10,52,0.0379144546649145,259.67999267578125,0.592350943008552,0.0684931506849315,2.763990989867286e-4,2.1674992679379158e-4
AMD,2026-02-20,500,Call,0,0,0.02,86,1467,0.0379144546649145,259.67999267578125,0.592350943008552,0.0684931506849315,1.5401101789724782e-4,1.0890180658721512e-4
AMD,2026-02-20,510,Call,0,0,0.01,20,217,0.0379144546649145,259.67999267578125,0.592350943008552,0.0684931506849315,8.550524710485919e-5,6.13028555775363e-5
AMD,2026-02-20,520,Call,0,0,0.01,20,392,0.0379144546649145,259.67999267578125,0.592350943008552,0.0684931506849315,4.7317899980178334e-5,3.275505152723826e-5
AMD,2026-02-20,530,Call,0,0,0.01,252,4854,0.0379144546649145,259.67999267578125,0.592350943008552,0.0684931506849315,2.610982320424063e-5,1.5392405731778887e-5
AMD,2026-02-27,110,Call,0,0,153.91,1,1,0.0376385019710906,259.67999267578125,0.592350943008552,0.08767123287671233,150.04237643912586,150.04237543873433
AMD,2026-02-27,115,Call,0,0,117.7,NA,5,0.0376385019710906,259.67999267578125,0.592350943008552,0.08767123287671233,145.0588551733503,145.058851676364
AMD,2026-02-27,120,Call,0,0,139.55,2,2,0.0376385019710906,259.67999267578125,0.592350943008552,0.08767123287671233,140.07534924263712,140.07533784580272
AMD,2026-02-27,130,Call,0,0,79.9,NA,4,0.0376385019710906,259.67999267578125,0.592350943008552,0.08767123287671233,130.1085302724238,130.108478619166
AMD,2026-02-27,135,Call,0,0,120.23,NA,2,0.0376385019710906,259.67999267578125,0.592350943008552,0.08767123287671233,125.12542447055603,125.12532156774307
AMD,2026-02-27,140,Call,0,0,92.02,NA,1,0.0376385019710906,259.67999267578125,0.592350943008552,0.08767123287671233,120.14285517710775,120.14266267732744
AMD,2026-02-27,150,Call,0,0,112.38,1,1,0.0376385019710906,259.67999267578125,0.592350943008552,0.08767123287671233,110.18188017484832,110.18132502664821
AMD,2026-02-27,160,Call,0,0,72.05,NA,13,0.0376385019710906,259.67999267578125,0.592350943008552,0.08767123287671233,100.23605015502557,100.23447970892276
AMD,2026-02-27,165,Call,0,0,42.36,NA,1,0.0376385019710906,259.67999267578125,0.592350943008552,0.08767123287671233,95.27570125255826,95.27258107544174
AMD,2026-02-27,170,Call,0,0,78.75,1,4,0.0376385019710906,259.67999267578125,0.592350943008552,0.08767123287671233,90.32996845077233,90.32539802240012
AMD,2026-02-27,175,Call,0,0,85.26,8,28,0.0376385019710906,259.67999267578125,0.592350943008552,0.08767123287671233,85.40564581361329,85.40202723158602
AMD,2026-02-27,180,Call,0,0,71.05,3,17,0.0376385019710906,259.67999267578125,0.592350943008552,0.08767123287671233,80.51150260603907,80.50948535872675
AMD,2026-02-27,185,Call,0,0,55.14,NA,6,0.0376385019710906,259.67999267578125,0.592350943008552,0.08767123287671233,75.65841385823455,75.65627764164472
AMD,2026-02-27,190,Call,0,0,67,55,55,0.0376385019710906,259.67999267578125,0.592350943008552,0.08767123287671233,70.85936383980075,70.84944967955647
AMD,2026-02-27,195,Call,0,0,66,4,35,0.0376385019710906,259.67999267578125,0.592350943008552,0.08767123287671233,66.1293024714507,66.12082578966331
AMD,2026-02-27,200,Call,0,0,61.18,12,54,0.0376385019710906,259.67999267578125,0.592350943008552,0.08767123287671233,61.484849633975074,61.48775383173503
AMD,2026-02-27,205,Call,0,0,56.55,11,78,0.0376385019710906,259.67999267578125,0.592350943008552,0.08767123287671233,56.94385849437498,56.94406782694361
AMD,2026-02-27,210,Call,0,0,49.2,2,104,0.0376385019710906,259.67999267578125,0.592350943008552,0.08767123287671233,52.5248639333673,52.50381497096538
AMD,2026-02-27,215,Call,0,0,48.62,20,162,0.0376385019710906,259.67999267578125,0.592350943008552,0.08767123287671233,48.24645384842714,48.25734658905616
AMD,2026-02-27,220,Call,0,0,43.9,13,217,0.0376385019710906,259.67999267578125,0.592350943008552,0.08767123287671233,44.1266081251932,44.13562538788884
AMD,2026-02-27,225,Call,0,0,39.98,14,203,0.0376385019710906,259.67999267578125,0.592350943008552,0.08767123287671233,40.1820518578663,40.16390750027549
AMD,2026-02-27,230,Call,0,0,36,46,155,0.0376385019710906,259.67999267578125,0.592350943008552,0.08767123287671233,36.42766621016605,36.45499540012396
AMD,2026-02-27,235,Call,0,0,30.9,24,229,0.0376385019710906,259.67999267578125,0.592350943008552,0.08767123287671233,32.875993046586586,32.87460752172439
AMD,2026-02-27,240,Call,0,0,29.48,108,355,0.0376385019710906,259.67999267578125,0.592350943008552,0.08767123287671233,29.536859440347968,29.55240543340238
AMD,2026-02-27,245,Call,0,0,25.95,116,249,0.0376385019710906,259.67999267578125,0.592350943008552,0.08767123287671233,26.41713683698265,26.44919007918282
AMD,2026-02-27,250,Call,0,0,23.45,359,972,0.0376385019710906,259.67999267578125,0.592350943008552,0.08767123287671233,23.52063839509057,23.502755663313703
AMD,2026-02-27,255,Call,0,0,21,129,796,0.0376385019710906,259.67999267578125,0.592350943008552,0.08767123287671233,20.84814796259684,20.892309721329248
AMD,2026-02-27,260,Call,0,0,18.56,467,676,0.0376385019710906,259.67999267578125,0.592350943008552,0.08767123287671233,18.39756605913182,18.364518322503578
AMD,2026-02-27,265,Call,0,0,16.1,242,461,0.0376385019710906,259.67999267578125,0.592350943008552,0.08767123287671233,16.16415253816257,16.207097227517714
AMD,2026-02-27,270,Call,0,0,14,682,765,0.0376385019710906,259.67999267578125,0.592350943008552,0.08767123287671233,14.14084237709693,14.129970305408456
AMD,2026-02-27,275,Call,0,0,12,98,238,0.0376385019710906,259.67999267578125,0.592350943008552,0.08767123287671233,12.318610103544799,12.355178213591275
AMD,2026-02-27,280,Call,0,0,10.72,183,231,0.0376385019710906,259.67999267578125,0.592350943008552,0.08767123287671233,10.686859341625834,10.683338896683575
AMD,2026-02-27,285,Call,0,0,9.05,66,265,0.0376385019710906,259.67999267578125,0.592350943008552,0.08767123287671233,9.233816384861385,9.264168044962835
AMD,2026-02-27,290,Call,0,0,8.1,61,321,0.0376385019710906,259.67999267578125,0.592350943008552,0.08767123287671233,7.946910077278645,7.940486178423262
AMD,2026-02-27,295,Call,0,0,6.95,45,58,0.0376385019710906,259.67999267578125,0.592350943008552,0.08767123287671233,6.813124148258687,6.83898088394252
AMD,2026-02-27,300,Call,0,0,6.2,229,472,0.0376385019710906,259.67999267578125,0.592350943008552,0.08767123287671233,5.819312104238378,5.8031114220800095
AMD,2026-02-27,305,Call,0,0,5.2,60,94,0.0376385019710906,259.67999267578125,0.592350943008552,0.08767123287671233,4.9524685247231375,4.974309994755319
AMD,2026-02-27,310,Call,0,0,4.41,50,90,0.0376385019710906,259.67999267578125,0.592350943008552,0.08767123287671233,4.199953927542573,4.169631936655058
AMD,2026-02-27,315,Call,0,0,3.9,13,63,0.0376385019710906,259.67999267578125,0.592350943008552,0.08767123287671233,3.5496731326131226,3.565789579441012
AMD,2026-02-27,320,Call,0,0,3.35,66,93,0.0376385019710906,259.67999267578125,0.592350943008552,0.08767123287671233,2.9902092130221476,2.961947222226967
AMD,2026-02-27,325,Call,0,0,2.8,13,48,0.0376385019710906,259.67999267578125,0.592350943008552,0.08767123287671233,2.5109166838335,2.5181478124628214
AMD,2026-02-27,330,Call,0,0,2.4,10,79,0.0376385019710906,259.67999267578125,0.592350943008552,0.08767123287671233,2.1019785910743494,2.092602877449303
AMD,2026-02-27,335,Call,0,0,1.92,15,112,0.0376385019710906,259.67999267578125,0.592350943008552,0.08767123287671233,1.754432700360148,1.749745500424211
AMD,2026-02-27,340,Call,0,0,1.76,35,92,0.0376385019710906,259.67999267578125,0.592350943008552,0.08767123287671233,1.4601721338109606,1.4599506017130994
AMD,2026-02-27,345,Call,0,0,1.45,2,15,0.0376385019710906,259.67999267578125,0.592350943008552,0.08767123287671233,1.211925655049182,1.1938715310516381
AMD,2026-02-27,350,Call,0,0,1.39,23,27,0.0376385019710906,259.67999267578125,0.592350943008552,0.08767123287671233,1.0032224399508625,1.0033419383524147
AMD,2026-02-27,360,Call,0,0,0.97,33,122,0.0376385019710906,259.67999267578125,0.592350943008552,0.08767123287671233,0.6822787145321758,0.6769313914779567
AMD,2026-02-27,370,Call,0,0,1.08,1,3,0.0376385019710906,259.67999267578125,0.592350943008552,0.08767123287671233,0.4596585170513894,0.4466160710570307
AMD,2026-02-27,380,Call,0,0,0.61,5,10,0.0376385019710906,259.67999267578125,0.592350943008552,0.08767123287671233,0.30699939922694064,0.2988990210827972
AMD,2026-02-27,390,Call,0,0,0.48,7,8,0.0376385019710906,259.67999267578125,0.592350943008552,0.08767123287671233,0.2034089661980989,0.20004770786052994
AMD,2026-02-27,400,Call,0,0,0.32,17,43,0.0376385019710906,259.67999267578125,0.592350943008552,0.08767123287671233,0.13378777466355896,0.12970317730039274
AMD,2026-02-27,410,Call,0,0,0.38,3,10,0.0376385019710906,259.67999267578125,0.592350943008552,0.08767123287671233,0.0874061669899413,0.08108235063570275
AMD,2026-02-27,420,Call,0,0,0.19,213,217,0.0376385019710906,259.67999267578125,0.592350943008552,0.08767123287671233,0.05675384057068622,0.05425504887640194
AMD,2026-03-06,150,Call,0,0,113,1,1,0.0373625492772667,259.67999267578125,0.592350943008552,0.10684931506849316,110.30162640319489,110.2999348158752
AMD,2026-03-06,175,Call,0,0,78.29,NA,1,0.0373625492772667,259.67999267578125,0.592350943008552,0.10684931506849316,85.67440727222203,85.66835686879584
AMD,2026-03-06,200,Call,0,0,60.32,2,3,0.0373625492772667,259.67999267578125,0.592350943008552,0.10684931506849316,62.19845246494725,62.19850728284819
AMD,2026-03-06,210,Call,0,0,48.97,NA,2,0.0373625492772667,259.67999267578125,0.592350943008552,0.10684931506849316,53.49966654849723,53.514177033170725
AMD,2026-03-06,215,Call,0,0,53.2,1,3,0.0373625492772667,259.67999267578125,0.592350943008552,0.10684931506849316,49.360280438230774,49.34943098112519
AMD,2026-03-06,220,Call,0,0,46.64,5,6,0.0373625492772667,259.67999267578125,0.592350943008552,0.10684931506849316,45.38008022682067,45.39080022202329
AMD,2026-03-06,225,Call,0,0,40.57,8,6,0.0373625492772667,259.67999267578125,0.592350943008552,0.10684931506849316,41.57173511631012,41.59026251259818
AMD,2026-03-06,230,Call,0,0,37.8,18,19,0.0373625492772667,259.67999267578125,0.592350943008552,0.10684931506849316,37.946104639763746,37.937521352553176
AMD,2026-03-06,235,Call,0,0,33.65,8,7,0.0373625492772667,259.67999267578125,0.592350943008552,0.10684931506849316,34.51196844489516,34.5479850281177
AMD,2026-03-06,240,Call,0,0,31.08,26,35,0.0373625492772667,259.67999267578125,0.592350943008552,0.10684931506849316,31.27584637564894,31.241376399667004
AMD,2026-03-06,245,Call,0,0,29.65,33,34,0.0373625492772667,259.67999267578125,0.592350943008552,0.10684931506849316,28.24191052949368,28.286577676880036
AMD,2026-03-06,250,Call,0,0,25.02,38,80,0.0373625492772667,259.67999267578125,0.592350943008552,0.10684931506849316,25.41198522987554,25.37085238326959
AMD,2026-03-06,255,Call,0,0,21.82,62,68,0.0373625492772667,259.67999267578125,0.592350943008552,0.10684931506849316,22.785626237609193,22.834064060243016
AMD,2026-03-06,260,Call,0,0,20,265,222,0.0373625492772667,259.67999267578125,0.592350943008552,0.10684931506849316,20.36026720944747,20.32256987153668
AMD,2026-03-06,265,Call,0,0,17.9,81,50,0.0373625492772667,259.67999267578125,0.592350943008552,0.10684931506849316,18.1314194196234,18.180993351583577
AMD,2026-03-06,270,Call,0,0,15.72,104,89,0.0373625492772667,259.67999267578125,0.592350943008552,0.10684931506849316,16.0929099925942,16.044497144895555
AMD,2026-03-06,275,Call,0,0,13.93,28,25,0.0373625492772667,259.67999267578125,0.592350943008552,0.10684931506849316,14.23714417129122,14.28452341495601
AMD,2026-03-06,280,Call,0,0,12.39,47,46,0.0373625492772667,259.67999267578125,0.592350943008552,0.10684931506849316,12.555378237610611,12.524549685016439
AMD,2026-03-06,285,Call,0,0,10.83,524,518,0.0373625492772667,259.67999267578125,0.592350943008552,0.10684931506849316,11.037991369280292,11.07681269578191
AMD,2026-03-06,290,Call,0,0,9.55,16,13,0.0373625492772667,259.67999267578125,0.592350943008552,0.10684931506849316,9.674746728938644,9.670988018467092
AMD,2026-03-06,295,Call,0,0,8.49,25,10,0.0373625492772667,259.67999267578125,0.592350943008552,0.10684931506849316,8.45503423433101,8.475489674369442
AMD,2026-03-06,300,Call,0,0,7.48,86,58,0.0373625492772667,259.67999267578125,0.592350943008552,0.10684931506849316,7.368089587576037,7.385553092072984
AMD,2026-03-06,305,Call,0,0,6.17,24,22,0.0373625492772667,259.67999267578125,0.592350943008552,0.10684931506849316,6.403186122269297,6.393776374503478
AMD,2026-03-06,310,Call,0,0,5.6,28,17,0.0373625492772667,259.67999267578125,0.592350943008552,0.10684931506849316,5.549797775758364,5.57462140063247
AMD,2026-03-06,315,Call,0,0,4.95,11,11,0.0373625492772667,259.67999267578125,0.592350943008552,0.10684931506849316,4.797732962255992,4.755466426761465
AMD,2026-03-06,320,Call,0,0,4.22,16,10,0.0373625492772667,259.67999267578125,0.592350943008552,0.10684931506849316,4.137240292589425,4.152274228255935
AMD,2026-03-06,325,Call,0,0,3.65,7,5,0.0373625492772667,259.67999267578125,0.592350943008552,0.10684931506849316,3.5590879636440604,3.556166113728871
AMD,2026-03-06,330,Call,0,0,3.21,25,25,0.0373625492772667,259.67999267578125,0.592350943008552,0.10684931506849316,3.0546192469415416,3.044689680751337
AMD,2026-03-06,335,Call,0,0,3,2,2,0.0373625492772667,259.67999267578125,0.592350943008552,0.10684931506849316,2.615786873917905,2.6251050158651332
AMD,2026-03-06,340,Call,0,0,2.28,17,11,0.0373625492772667,259.67999267578125,0.592350943008552,0.10684931506849316,2.2351692835365213,2.20552035097893
AMD,2026-03-06,345,Call,0,0,2.1,8,8,0.0373625492772667,259.67999267578125,0.592350943008552,0.10684931506849316,1.9059717056400558,1.9056933119548143
AMD,2026-03-06,350,Call,0,0,1.77,25,16,0.0373625492772667,259.67999267578125,0.592350943008552,0.10684931506849316,1.622014939294651,1.6203115880864456
AMD,2026-03-06,360,Call,0,0,1.46,9,7,0.0373625492772667,259.67999267578125,0.592350943008552,0.10684931506849316,1.1680524265239143,1.1674443253175473
AMD,2026-03-06,370,Call,0,0,1.08,53,52,0.0373625492772667,259.67999267578125,0.592350943008552,0.10684931506849316,0.8352019612759314,0.8206735123177463
AMD,2026-03-06,380,Call,0,0,1.25,1,1,0.0373625492772667,259.67999267578125,0.592350943008552,0.10684931506849316,0.5933173133339107,0.5832933168136181
AMD,2026-03-06,390,Call,0,0,0.97,3,2,0.0373625492772667,259.67999267578125,0.592350943008552,0.10684931506849316,0.41896658545160914,0.41535669195576824
AMD,2026-03-06,400,Call,0,0,0.47,7,6,0.0373625492772667,259.67999267578125,0.592350943008552,0.10684931506849316,0.29422872032959635,0.28482337487345233
AMD,2026-03-06,410,Call,0,0,0.49,2,2,0.0373625492772667,259.67999267578125,0.592350943008552,0.10684931506849316,0.20559227898986077,0.1996346512441386
AMD,2026-03-20,45,Call,0,0,212.48,12,1371,0.0370517739816031,259.67999267578125,0.592350943008552,0.14520547945205478,214.9214479912478,214.92144799124705
AMD,2026-03-20,50,Call,0,0,212,2,5776,0.0370517739816031,259.67999267578125,0.592350943008552,0.14520547945205478,209.94827635963338,209.94827635963225
AMD,2026-03-20,55,Call,158.8,161.5,165.45,1,178,0.0370517739816031,259.67999267578125,0.592350943008552,0.14520547945205478,204.9751047280278,204.97510472801827
AMD,2026-03-20,60,Call,0,0,138.77,1,189,0.0370517739816031,259.67999267578125,0.592350943008552,0.14520547945205478,200.00193309655282,200.00193309642725
AMD,2026-03-20,65,Call,0,0,198.15,3,510,0.0370517739816031,259.67999267578125,0.592350943008552,0.14520547945205478,195.02876146642416,195.0287614651971
AMD,2026-03-20,70,Call,0,0,187.34,11,1652,0.0370517739816031,259.67999267578125,0.592350943008552,0.14520547945205478,190.05558984663105,190.0555898368738
AMD,2026-03-20,75,Call,0,0,185.31,10,682,0.0370517739816031,259.67999267578125,0.592350943008552,0.14520547945205478,185.0824182888439,185.08241823848417
AMD,2026-03-20,80,Call,0,0,181.9,1,881,0.0370517739816031,259.67999267578125,0.592350943008552,0.14520547945205478,180.10924703301816,180.10924677427366
AMD,2026-03-20,85,Call,0,0,166.05,5,637,0.0370517739816031,259.67999267578125,0.592350943008552,0.14520547945205478,175.13607700788162,175.13607612614854
AMD,2026-03-20,90,Call,0,0,169.8,3,1378,0.0370517739816031,259.67999267578125,0.592350943008552,0.14520547945205478,170.162911286107,170.1629084667387
AMD,2026-03-20,95,Call,0,0,139.5,3,950,0.0370517739816031,259.67999267578125,0.592350943008552,0.14520547945205478,165.18975874058324,165.18975012858675
AMD,2026-03-20,100,Call,0,0,157.95,4,7247,0.0370517739816031,259.67999267578125,0.592350943008552,0.14520547945205478,160.21664212474303,160.21661821518032
AMD,2026-03-20,105,Call,0,0,146.45,1,2748,0.0370517739816031,259.67999267578125,0.592350943008552,0.14520547945205478,155.24361400956073,155.24355479530672
AMD,2026-03-20,110,Call,0,0,141.45,1,1467,0.0370517739816031,259.67999267578125,0.592350943008552,0.14520547945205478,150.27078517366186,150.27065510249267
AMD,2026-03-20,115,Call,0,0,145.4,4,5029,0.0370517739816031,259.67999267578125,0.592350943008552,0.14520547945205478,145.29837072891996,145.2981180356899
AMD,2026-03-20,120,Call,0,0,144.55,2,5961,0.0370517739816031,259.67999267578125,0.592350943008552,0.14520547945205478,140.32675900207295,140.32632667739406
AMD,2026-03-20,125,Call,0,0,135.3,9,2593,0.0370517739816031,259.67999267578125,0.592350943008552,0.14520547945205478,135.3566066420487,135.35595898021705
AMD,2026-03-20,130,Call,0,0,129.5,22,2060,0.0370517739816031,259.67999267578125,0.592350943008552,0.14520547945205478,130.38896052195417,130.38810840443634
AMD,2026-03-20,135,Call,0,0,125.21,9,1430,0.0370517739816031,259.67999267578125,0.592350943008552,0.14520547945205478,125.42540304643859,125.42435600961086
AMD,2026-03-20,140,Call,0,0,122.63,3,1634,0.0370517739816031,259.67999267578125,0.592350943008552,0.14520547945205478,120.46821306770397,120.46667981052784
AMD,2026-03-20,145,Call,0,0,114.7,7,897,0.0370517739816031,259.67999267578125,0.592350943008552,0.14520547945205478,115.52053054556296,115.5170269376722
AMD,2026-03-20,150,Call,0,0,110,21,5541,0.0370517739816031,259.67999267578125,0.592350943008552,0.14520547945205478,110.58651014074792,110.58219266211239
AMD,2026-03-20,155,Call,0,0,108.25,2,3797,0.0370517739816031,259.67999267578125,0.592350943008552,0.14520547945205478,105.6714477018736,105.66893970544066
AMD,2026-03-20,160,Call,0,0,95.43,11,3052,0.0370517739816031,259.67999267578125,0.592350943008552,0.14520547945205478,100.78186438091765,100.77831069444855
AMD,2026-03-20,165,Call,0,0,96.1,5,3907,0.0370517739816031,259.67999267578125,0.592350943008552,0.14520547945205478,95.92553582383181,95.91375390860112
AMD,2026-03-20,170,Call,0,0,91.14,23,2545,0.0370517739816031,259.67999267578125,0.592350943008552,0.14520547945205478,91.11145815220567,91.10900413904807
AMD,2026-03-20,175,Call,0,0,86.1,10,4668,0.0370517739816031,259.67999267578125,0.592350943008552,0.14520547945205478,86.34974768190682,86.34597890633896
AMD,2026-03-20,180,Call,0,0,81,66,2923,0.0370517739816031,259.67999267578125,0.592350943008552,0.14520547945205478,81.65147682542153,81.63787454863271
AMD,2026-03-20,185,Call,0,0,77.42,41,1388,0.0370517739816031,259.67999267578125,0.592350943008552,0.14520547945205478,77.02845373435991,77.03255232317757
AMD,2026-03-20,190,Call,0,0,73,46,2708,0.0370517739816031,259.67999267578125,0.592350943008552,0.14520547945205478,72.4929574188119,72.47470307606963
AMD,2026-03-20,195,Call,0,0,68.15,24,2214,0.0370517739816031,259.67999267578125,0.592350943008552,0.14520547945205478,68.05744297370268,68.06264264828124
AMD,2026-03-20,200,Call,0,0,63.6,96,17135,0.0370517739816031,259.67999267578125,0.592350943008552,0.14520547945205478,63.7342329914801,63.73375432610484
AMD,2026-03-20,210,Call,0,0,55.95,176,6078,0.0370517739816031,259.67999267578125,0.592350943008552,0.14520547945205478,55.47153373988539,55.48553784634677
AMD,2026-03-20,220,Call,0,0,46.59,1341,6983,0.0370517739816031,259.67999267578125,0.592350943008552,0.14520547945205478,47.789680396189084,47.81443773437922
AMD,2026-03-20,230,Call,0,0,40.5,445,13604,0.0370517739816031,259.67999267578125,0.592350943008552,0.14520547945205478,40.754561469436624,40.78474631974971
AMD,2026-03-20,240,Call,0,0,33.85,389,4671,0.0370517739816031,259.67999267578125,0.592350943008552,0.14520547945205478,34.40844350761196,34.43420287294822
AMD,2026-03-20,250,Call,0,0,28.25,1200,13022,0.0370517739816031,259.67999267578125,0.592350943008552,0.14520547945205478,28.768412883448974,28.77202448352382
AMD,2026-03-20,260,Call,0,0,23.25,2977,5856,0.0370517739816031,259.67999267578125,0.592350943008552,0.14520547945205478,23.827619148315762,23.781740361605497
AMD,2026-03-20,270,Call,0,0,19,1018,6004,0.0370517739816031,259.67999267578125,0.592350943008552,0.14520547945205478,19.55860048352676,19.554715174794747
AMD,2026-03-20,280,Call,0,0,15.45,4023,5110,0.0370517739816031,259.67999267578125,0.592350943008552,0.14520547945205478,15.91783247584587,15.960136303987223
AMD,2026-03-20,290,Call,0,0,12.5,559,3062,0.0370517739816031,259.67999267578125,0.592350943008552,0.14520547945205478,12.85069727708455,12.899012745378938
AMD,2026-03-20,300,Call,0,0,10.1,4541,9297,0.0370517739816031,259.67999267578125,0.592350943008552,0.14520547945205478,10.296241795020933,10.3005713172086
AMD,2026-03-20,310,Call,0,0,8.09,551,1431,0.0370517739816031,259.67999267578125,0.592350943008552,0.14520547945205478,8.19130731298877,8.161284077040204
AMD,2026-03-20,320,Call,0,0,6.6,1503,3908,0.0370517739816031,259.67999267578125,0.592350943008552,0.14520547945205478,6.4738159009452545,6.499365854665392
AMD,2026-03-20,330,Call,0,0,5.03,434,2452,0.0370517739816031,259.67999267578125,0.592350943008552,0.14520547945205478,5.0851616798498185,5.095247285037706
AMD,2026-03-20,340,Call,0,0,4.11,162,1363,0.0370517739816031,259.67999267578125,0.592350943008552,0.14520547945205478,3.9717673487086316,3.9300137369544736
AMD,2026-03-20,350,Call,0,0,3.3,348,2138,0.0370517739816031,259.67999267578125,0.592350943008552,0.14520547945205478,3.085931154138869,3.0954327293915043
AMD,2026-03-20,360,Call,0,0,2.51,63,3249,0.0370517739816031,259.67999267578125,0.592350943008552,0.14520547945205478,2.3861160919081037,2.377254050635666
AMD,2026-03-20,370,Call,0,0,1.99,77,2665,0.0370517739816031,259.67999267578125,0.592350943008552,0.14520547945205478,1.8368329960473275,1.8218077230255516
AMD,2026-03-20,380,Call,0,0,1.59,95,2289,0.0370517739816031,259.67999267578125,0.592350943008552,0.14520547945205478,1.4082528735924722,1.4074008160873797
AMD,2026-03-20,390,Call,0,0,1.26,49,404,0.0370517739816031,259.67999267578125,0.592350943008552,0.14520547945205478,1.0756597794551261,1.0455742816705529
AMD,2026-03-20,400,Call,0,0,1.06,171,5176,0.0370517739816031,259.67999267578125,0.592350943008552,0.14520547945205478,0.8188295863723365,0.8155952459415386
AMD,2026-03-20,410,Call,0,0,0.78,29,1156,0.0370517739816031,259.67999267578125,0.592350943008552,0.14520547945205478,0.6213958217822668,0.6049789110090141
AMD,2026-03-20,420,Call,0,0,0.66,53,511,0.0370517739816031,259.67999267578125,0.592350943008552,0.14520547945205478,0.47024318761750017,0.4649085626602461
AMD,2026-03-20,430,Call,0,0,0.49,5,2050,0.0370517739816031,259.67999267578125,0.592350943008552,0.14520547945205478,0.35495309408907527,0.3440654176503584
AMD,2026-03-20,440,Call,0,0,0.38,15,182,0.0370517739816031,259.67999267578125,0.592350943008552,0.14520547945205478,0.2673134063694991,0.2619111693541608
AMD,2026-03-20,450,Call,0,0,0.35,747,1354,0.0370517739816031,259.67999267578125,0.592350943008552,0.14520547945205478,0.20089609922771468,0.19269922831872166
AMD,2026-03-20,460,Call,0,0,0.27,1,1956,0.0370517739816031,259.67999267578125,0.592350943008552,0.14520547945205478,0.15070095335090072,0.1463331691182124
AMD,2026-03-20,470,Call,0,0,0.28,8,1131,0.0370517739816031,259.67999267578125,0.592350943008552,0.14520547945205478,0.1128601131610143,0.10633516843981268
AMD,2026-03-20,480,Call,0,0,0.24,12,2566,0.0370517739816031,259.67999267578125,0.592350943008552,0.14520547945205478,0.08439663733924219,0.08117469466971676
AMD,2026-03-20,490,Call,0,0,0.14,8,120,0.0370517739816031,259.67999267578125,0.592350943008552,0.14520547945205478,0.06302959627360716,0.057745737393464516
AMD,2026-03-20,500,Call,0,0,0.1,202,9757,0.0370517739816031,259.67999267578125,0.592350943008552,0.14520547945205478,0.047018405927338414,0.04462839746494275
AMD,2026-03-20,510,Call,0,0,0.1,36,137,0.0370517739816031,259.67999267578125,0.592350943008552,0.14520547945205478,0.03503964044203167,0.03151105753642094
AMD,2026-03-20,520,Call,0,0,0.09,5,122,0.0370517739816031,259.67999267578125,0.592350943008552,0.14520547945205478,0.026090329023263303,0.024210005205835113
AMD,2026-03-20,530,Call,0,0,0.06,418,4108,0.0370517739816031,259.67999267578125,0.592350943008552,0.14520547945205478,0.019412578192976038,0.017645001179204898
AMD,2026-04-17,105,Call,0,0,145.1,2,9,0.0368017082785808,259.67999267578125,0.592350943008552,0.2219178082191781,155.54041505034627,155.53973704284982
AMD,2026-04-17,110,Call,0,0,122.51,1,109,0.0368017082785808,259.67999267578125,0.592350943008552,0.2219178082191781,150.5868116006614,150.58595860520967
AMD,2026-04-17,115,Call,0,0,103.37,NA,7,0.0368017082785808,259.67999267578125,0.592350943008552,0.2219178082191781,145.63719497456003,145.63608106071086
AMD,2026-04-17,120,Call,0,0,145.52,10,66,0.0368017082785808,259.67999267578125,0.592350943008552,0.2219178082191781,140.69360417816932,140.69142506207618
AMD,2026-04-17,125,Call,0,0,137.54,1,62,0.0368017082785808,259.67999267578125,0.592350943008552,0.2219178082191781,135.75875567054294,135.75489498336552
AMD,2026-04-17,130,Call,0,0,135.6,7,120,0.0368017082785808,259.67999267578125,0.592350943008552,0.2219178082191781,130.83613323240473,130.8335837612191
AMD,2026-04-17,135,Call,0,0,118.02,1,64,0.0368017082785808,259.67999267578125,0.592350943008552,0.2219178082191781,125.93005305299573,125.92672290372401
AMD,2026-04-17,140,Call,0,0,94.75,10,171,0.0368017082785808,259.67999267578125,0.592350943008552,0.2219178082191781,121.04569681411158,121.03663337342199
AMD,2026-04-17,145,Call,0,0,104.05,4,173,0.0368017082785808,259.67999267578125,0.592350943008552,0.2219178082191781,116.18910804226672,116.18631925012266
AMD,2026-04-17,150,Call,0,0,113.86,4,174,0.0368017082785808,259.67999267578125,0.592350943008552,0.2219178082191781,111.36714987474247,111.35936163497753
AMD,2026-04-17,155,Call,0,0,97.35,12,390,0.0368017082785808,259.67999267578125,0.592350943008552,0.2219178082191781,106.58742528334298,106.58058413736029
AMD,2026-04-17,160,Call,0,0,101.83,6,616,0.0368017082785808,259.67999267578125,0.592350943008552,0.2219178082191781,101.85816341203787,101.85627971145767
AMD,2026-04-17,165,Call,0,0,93.11,2,554,0.0368017082785808,259.67999267578125,0.592350943008552,0.2219178082191781,97.18807778552576,97.1728967549838
AMD,2026-04-17,170,Call,0,0,92.74,14,898,0.0368017082785808,259.67999267578125,0.592350943008552,0.2219178082191781,92.58620360448452,92.59007326575626
AMD,2026-04-17,175,Call,0,0,89.94,7,572,0.0368017082785808,259.67999267578125,0.592350943008552,0.2219178082191781,88.0617221201243,88.0377743317585
